freq,word1,word2,word3
1,various,circle,of
1,circle,of,acquaintance
1,of,acquaintance,The
1,acquaintance,The,spell
1,The,spell,of
1,spell,of,life
1,of,life,went
1,life,went,forth
1,went,forth,from
1,from,her,evercreative
1,her,evercreative,spirit
1,evercreative,spirit,and
1,spirit,and,communicated
1,and,communicated,itself
1,communicated,itself,to
1,itself,to,a
1,to,a,thousand
1,a,thousand,objects
1,thousand,objects,as
1,objects,as,a
1,as,a,torch
1,a,torch,kindles
1,torch,kindles,a
1,kindles,a,flame
1,a,flame,wherever
1,flame,wherever,it
1,wherever,it,may
1,may,be,applied
1,be,applied,The
1,applied,The,unlikeliest
1,The,unlikeliest,materialsa
1,unlikeliest,materialsa,stick
1,materialsa,stick,a
1,stick,a,bunch
1,bunch,of,rags
1,of,rags,a
1,rags,a,flowerwere
1,a,flowerwere,the
1,flowerwere,the,puppets
1,the,puppets,of
1,puppets,of,Pearls
1,of,Pearls,witchcraft
1,Pearls,witchcraft,and
1,witchcraft,and,without
1,and,without,undergoing
1,without,undergoing,any
1,undergoing,any,outward
1,any,outward,change
1,outward,change,became
1,change,became,spiritually
1,became,spiritually,adapted
1,spiritually,adapted,to
1,adapted,to,whatever
1,to,whatever,drama
1,whatever,drama,occupied
1,drama,occupied,the
1,occupied,the,stage
1,the,stage,of
1,stage,of,her
1,her,inner,world
1,inner,world,Her
1,world,Her,one
1,Her,one,babyvoice
1,one,babyvoice,served
1,babyvoice,served,a
1,served,a,multitude
1,multitude,of,imaginary
1,of,imaginary,personages
1,imaginary,personages,old
1,personages,old,and
1,and,young,to
1,young,to,talk
1,to,talk,withal
1,talk,withal,The
1,withal,The,pinetrees
1,The,pinetrees,aged
1,pinetrees,aged,black
1,aged,black,and
1,black,and,solemn
1,and,solemn,and
1,solemn,and,flinging
1,and,flinging,groans
1,flinging,groans,and
1,groans,and,other
1,and,other,melancholy
1,other,melancholy,utterances
1,melancholy,utterances,on
1,utterances,on,the
1,on,the,breeze
1,the,breeze,needed
1,breeze,needed,little
1,needed,little,transformation
1,little,transformation,to
1,transformation,to,figure
1,to,figure,as
1,figure,as,Puritan
1,as,Puritan,elders
1,Puritan,elders,the
1,elders,the,ugliest
1,the,ugliest,weeds
1,ugliest,weeds,of
1,weeds,of,the
1,the,garden,were
1,garden,were,their
1,were,their,children
1,their,children,whom
1,children,whom,Pearl
1,whom,Pearl,smote
1,Pearl,smote,down
1,smote,down,and
1,down,and,uprooted
1,and,uprooted,most
1,uprooted,most,unmercifully
1,most,unmercifully,It
1,unmercifully,It,was
1,It,was,wonderful
1,was,wonderful,the
1,wonderful,the,vast
1,the,vast,variety
1,vast,variety,of
1,variety,of,forms
1,of,forms,into
1,forms,into,which
1,which,she,threw
1,threw,her,intellect
1,her,intellect,with
1,intellect,with,no
1,with,no,continuity
1,no,continuity,indeed
1,continuity,indeed,but
1,indeed,but,darting
1,but,darting,up
1,darting,up,and
1,up,and,dancing
1,and,dancing,always
1,dancing,always,in
1,always,in,a
1,of,preternatural,activitysoon
1,preternatural,activitysoon,sinking
1,activitysoon,sinking,down
1,sinking,down,as
1,down,as,if
1,as,if,exhausted
1,if,exhausted,by
1,exhausted,by,so
1,by,so,rapid
1,so,rapid,and
1,rapid,and,feverish
1,and,feverish,a
1,feverish,a,tide
1,a,tide,of
1,tide,of,lifeand
1,of,lifeand,succeeded
1,lifeand,succeeded,by
1,succeeded,by,other
1,by,other,shapes
1,other,shapes,of
1,shapes,of,a
1,a,similar,wild
1,similar,wild,energy
1,wild,energy,It
1,was,like,nothing
1,like,nothing,so
1,as,the,phantasmagoric
1,the,phantasmagoric,play
1,phantasmagoric,play,of
1,play,of,the
1,of,the,northern
1,the,northern,lights
1,northern,lights,In
1,lights,In,the
1,In,the,mere
1,the,mere,exercise
1,mere,exercise,of
1,exercise,of,the
1,of,the,fancy
1,the,fancy,however
1,fancy,however,and
1,however,and,the
1,and,the,sportiveness
1,the,sportiveness,of
1,sportiveness,of,a
1,of,a,growing
1,a,growing,mind
1,growing,mind,there
1,mind,there,might
1,might,be,little
1,be,little,more
1,little,more,than
1,more,than,was
1,than,was,observable
1,was,observable,in
1,observable,in,other
1,in,other,children
1,other,children,of
1,children,of,bright
1,of,bright,faculties
1,bright,faculties,except
1,faculties,except,as
1,except,as,Pearl
1,as,Pearl,in
1,Pearl,in,the
1,in,the,dearth
1,the,dearth,of
1,dearth,of,human
1,of,human,playmates
1,human,playmates,was
1,playmates,was,thrown
1,was,thrown,more
1,thrown,more,upon
1,more,upon,the
1,upon,the,visionary
1,the,visionary,throng
1,visionary,throng,which
1,throng,which,she
1,which,she,created
1,she,created,The
1,created,The,singularity
1,The,singularity,lay
1,singularity,lay,in
1,in,the,hostile
1,the,hostile,feelings
1,hostile,feelings,with
1,feelings,with,which
1,the,child,regarded
1,child,regarded,all
1,regarded,all,these
1,all,these,offspring
1,these,offspring,of
1,own,heart,and
1,and,mind,She
1,mind,She,never
1,She,never,created
1,never,created,a
1,created,a,friend
1,a,friend,but
1,friend,but,seemed
1,but,seemed,always
1,seemed,always,to
1,always,to,be
1,to,be,sowing
1,be,sowing,broadcast
1,sowing,broadcast,the
1,broadcast,the,dragons
1,the,dragons,teeth
1,dragons,teeth,whence
1,teeth,whence,sprung
1,whence,sprung,a
1,sprung,a,harvest
1,a,harvest,of
1,harvest,of,armed
1,of,armed,enemies
1,armed,enemies,against
1,enemies,against,whom
1,against,whom,she
1,whom,she,rushed
1,she,rushed,to
1,rushed,to,battle
1,to,battle,It
1,battle,It,was
1,It,was,inexpressibly
1,was,inexpressibly,sadthen
1,inexpressibly,sadthen,what
1,sadthen,what,depth
1,what,depth,of
1,depth,of,sorrow
1,of,sorrow,to
1,sorrow,to,a
1,to,a,mother
1,a,mother,who
1,mother,who,felt
1,who,felt,in
1,felt,in,her
1,own,heart,the
1,heart,the,causeto
1,the,causeto,observe
1,causeto,observe,in
1,observe,in,one
1,in,one,so
1,one,so,young
1,so,young,this
1,young,this,constant
1,this,constant,recognition
1,constant,recognition,of
1,recognition,of,an
1,of,an,adverse
1,an,adverse,world
1,adverse,world,and
1,world,and,so
1,and,so,fierce
1,so,fierce,a
1,fierce,a,training
1,a,training,of
1,training,of,the
1,of,the,energies
1,the,energies,that
1,that,were,to
1,were,to,make
1,to,make,good
1,make,good,her
1,good,her,cause
1,her,cause,in
1,cause,in,the
1,in,the,contest
1,the,contest,that
1,contest,that,must
1,that,must,ensue
1,must,ensue,Gazing
1,ensue,Gazing,at
1,Gazing,at,Pearl
1,at,Pearl,Hester
1,Pearl,Hester,Prynne
1,Hester,Prynne,often
1,Prynne,often,dropped
1,often,dropped,her
1,dropped,her,work
1,her,work,upon
1,work,upon,her
1,upon,her,knees
1,her,knees,and
1,knees,and,cried
1,and,cried,out
1,cried,out,with
1,out,with,an
1,with,an,agony
1,an,agony,which
1,agony,which,she
1,which,she,would
1,she,would,fain
1,fain,have,hidden
1,have,hidden,but
1,hidden,but,which
1,which,made,utterance
1,made,utterance,for
1,utterance,for,itself
1,for,itself,betwixt
1,itself,betwixt,speech
1,betwixt,speech,and
1,and,a,groanO
1,a,groanO,Father
1,groanO,Father,in
1,Father,in,Heavenif
1,in,Heavenif,Thou
1,Heavenif,Thou,art
1,Thou,art,still
1,art,still,my
1,still,my,Fatherwhat
1,my,Fatherwhat,is
1,Fatherwhat,is,this
1,is,this,being
1,this,being,which
1,being,which,I
1,I,have,brought
1,have,brought,into
1,brought,into,the
1,the,world,And
1,world,And,Pearl
1,And,Pearl,overhearing
1,Pearl,overhearing,the
1,overhearing,the,ejaculation
1,the,ejaculation,or
1,ejaculation,or,aware
1,or,aware,through
1,aware,through,some
1,through,some,more
1,some,more,subtile
1,more,subtile,channel
1,subtile,channel,of
1,channel,of,those
1,of,those,throbs
1,those,throbs,of
1,of,anguish,would
1,anguish,would,turn
1,would,turn,her
1,turn,her,vivid
1,her,vivid,and
1,vivid,and,beautiful
1,and,beautiful,little
1,beautiful,little,face
1,little,face,upon
1,face,upon,her
1,upon,her,mother
1,her,mother,smile
1,mother,smile,with
1,smile,with,spritelike
1,with,spritelike,intelligence
1,spritelike,intelligence,and
1,intelligence,and,resume
1,and,resume,her
1,resume,her,play
1,her,play,Illustration
1,play,Illustration,A
1,Illustration,A,touch
1,A,touch,of
1,Pearls,babyhand,One
1,babyhand,One,peculiarity
1,One,peculiarity,of
1,peculiarity,of,the
1,the,childs,deportment
1,childs,deportment,remains
1,deportment,remains,yet
1,remains,yet,to
1,to,be,told
1,be,told,The
1,told,The,very
1,The,very,first
1,very,first,thing
1,first,thing,which
1,thing,which,she
1,she,had,noticed
1,had,noticed,in
1,noticed,in,her
1,in,her,life
1,her,life,waswhatnot
1,life,waswhatnot,the
1,waswhatnot,the,mothers
1,the,mothers,smile
1,mothers,smile,responding
1,smile,responding,to
1,responding,to,it
1,to,it,as
1,as,other,babies
1,other,babies,do
1,babies,do,by
1,do,by,that
1,by,that,faint
1,that,faint,embryo
1,faint,embryo,smile
1,embryo,smile,of
1,the,little,mouth
1,little,mouth,remembered
1,mouth,remembered,so
1,remembered,so,doubtfully
1,so,doubtfully,afterwards
1,doubtfully,afterwards,and
1,afterwards,and,with
1,with,such,fond
1,such,fond,discussion
1,fond,discussion,whether
1,discussion,whether,it
1,it,were,indeed
1,were,indeed,a
1,indeed,a,smile
1,a,smile,By
1,smile,By,no
1,By,no,means
1,no,means,But
1,means,But,that
1,But,that,first
1,that,first,object
1,first,object,of
1,object,of,which
1,of,which,Pearl
1,which,Pearl,seemed
1,seemed,to,become
1,to,become,aware
1,become,aware,wasshall
1,aware,wasshall,we
1,wasshall,we,say
1,we,say,itthe
1,say,itthe,scarlet
1,itthe,scarlet,letter
1,letter,on,Hesters
1,Hesters,bosom,One
1,bosom,One,day
1,One,day,as
1,day,as,her
1,her,mother,stooped
1,mother,stooped,over
1,stooped,over,the
1,over,the,cradle
1,the,cradle,the
1,cradle,the,infants
1,the,infants,eyes
1,infants,eyes,had
1,eyes,had,been
1,had,been,caught
1,been,caught,by
1,caught,by,the
1,the,glimmering,of
1,glimmering,of,the
1,of,the,gold
1,gold,embroidery,about
1,embroidery,about,the
1,about,the,letter
1,the,letter,and
1,letter,and,putting
1,and,putting,up
1,putting,up,her
1,up,her,little
1,little,hand,she
1,hand,she,grasped
1,she,grasped,at
1,grasped,at,it
1,at,it,smiling
1,it,smiling,not
1,smiling,not,doubtfully
1,not,doubtfully,but
1,doubtfully,but,with
1,with,a,decided
1,a,decided,gleam
1,decided,gleam,that
1,gleam,that,gave
1,that,gave,her
1,gave,her,face
1,her,face,the
1,face,the,look
1,of,a,much
1,a,much,older
1,much,older,child
1,older,child,Then
1,child,Then,gasping
1,Then,gasping,for
1,for,breath,did
1,breath,did,Hester
1,did,Hester,Prynne
1,Hester,Prynne,clutch
1,Prynne,clutch,the
1,clutch,the,fatal
1,the,fatal,token
1,fatal,token,instinctively
1,token,instinctively,endeavoring
1,instinctively,endeavoring,to
1,endeavoring,to,tear
1,to,tear,it
1,tear,it,away
1,it,away,so
1,away,so,infinite
1,so,infinite,was
1,infinite,was,the
1,was,the,torture
1,the,torture,inflicted
1,torture,inflicted,by
1,inflicted,by,the
1,by,the,intelligent
1,the,intelligent,touch
1,intelligent,touch,of
1,Pearls,babyhand,Again
1,babyhand,Again,as
1,Again,as,if
1,if,her,mothers
1,her,mothers,agonized
1,mothers,agonized,gesture
1,agonized,gesture,were
1,gesture,were,meant
1,were,meant,only
1,meant,only,to
1,only,to,make
1,to,make,sport
1,make,sport,for
1,sport,for,her
1,for,her,did
1,her,did,little
1,did,little,Pearl
1,little,Pearl,look
1,Pearl,look,into
1,look,into,her
1,her,eyes,and
1,eyes,and,smile
1,and,smile,From
1,smile,From,that
1,From,that,epoch
1,that,epoch,except
1,epoch,except,when
1,except,when,the
1,child,was,asleep
1,was,asleep,Hester
1,asleep,Hester,had
1,Hester,had,never
1,had,never,felt
1,never,felt,a
1,felt,a,moments
1,a,moments,safety
1,moments,safety,not
1,safety,not,a
1,not,a,moments
1,a,moments,calm
1,moments,calm,enjoyment
1,calm,enjoyment,of
1,enjoyment,of,her
1,of,her,Weeks
1,her,Weeks,it
1,Weeks,it,is
1,is,true,would
1,true,would,sometimes
1,would,sometimes,elapse
1,sometimes,elapse,during
1,elapse,during,which
1,during,which,Pearls
1,which,Pearls,gaze
1,Pearls,gaze,might
1,gaze,might,never
1,might,never,once
1,never,once,be
1,once,be,fixed
1,be,fixed,upon
1,fixed,upon,the
1,scarlet,letter,but
1,letter,but,then
1,but,then,again
1,then,again,it
1,again,it,would
1,it,would,come
1,would,come,at
1,come,at,unawares
1,at,unawares,like
1,unawares,like,the
1,like,the,stroke
1,the,stroke,of
1,stroke,of,sudden
1,of,sudden,death
1,sudden,death,and
1,death,and,always
1,and,always,with
1,always,with,that
1,with,that,peculiar
1,that,peculiar,smile
1,peculiar,smile,and
1,smile,and,odd
1,and,odd,expression
1,odd,expression,of
1,of,the,eyes
1,the,eyes,Once
1,eyes,Once,this
1,Once,this,freakish
1,this,freakish,elvish
1,freakish,elvish,cast
1,elvish,cast,came
1,cast,came,into
1,childs,eyes,while
1,eyes,while,Hester
1,Hester,was,looking
1,looking,at,her
1,image,in,them
1,in,them,as
1,them,as,mothers
1,as,mothers,are
1,mothers,are,fond
1,are,fond,of
1,fond,of,doing
1,of,doing,and
1,doing,and,suddenlyfor
1,and,suddenlyfor,women
1,suddenlyfor,women,in
1,women,in,solitude
1,in,solitude,and
1,solitude,and,with
1,and,with,troubled
1,with,troubled,hearts
1,troubled,hearts,are
1,hearts,are,pestered
1,are,pestered,with
1,pestered,with,unaccountable
1,with,unaccountable,delusionsshe
1,unaccountable,delusionsshe,fancied
1,delusionsshe,fancied,that
1,fancied,that,she
1,that,she,beheld
1,she,beheld,not
1,beheld,not,her
1,not,her,own
1,her,own,miniature
1,own,miniature,portrait
1,miniature,portrait,but
1,portrait,but,another
1,but,another,face
1,another,face,in
1,face,in,the
1,in,the,small
1,the,small,black
1,small,black,mirror
1,black,mirror,of
1,mirror,of,Pearls
1,of,Pearls,eye
1,Pearls,eye,It
1,eye,It,was
1,was,a,face
1,a,face,fiendlike
1,face,fiendlike,full
1,fiendlike,full,of
1,full,of,smiling
1,of,smiling,malice
1,smiling,malice,yet
1,malice,yet,bearing
1,yet,bearing,the
1,bearing,the,semblance
1,semblance,of,features
1,of,features,that
1,features,that,she
1,she,had,known
1,had,known,full
1,known,full,well
1,full,well,though
1,well,though,seldom
1,though,seldom,with
1,smile,and,never
1,and,never,with
1,never,with,malice
1,with,malice,in
1,malice,in,them
1,in,them,It
1,them,It,was
1,if,an,evil
1,evil,spirit,possessed
1,spirit,possessed,the
1,possessed,the,child
1,child,and,had
1,and,had,just
1,had,just,then
1,just,then,peeped
1,then,peeped,forth
1,peeped,forth,in
1,forth,in,mockery
1,in,mockery,Many
1,mockery,Many,a
1,Many,a,time
1,a,time,afterwards
1,time,afterwards,had
1,afterwards,had,Hester
1,had,Hester,been
1,Hester,been,tortured
1,been,tortured,though
1,tortured,though,less
1,though,less,vividly
1,less,vividly,by
1,vividly,by,the
1,the,same,illusion
1,same,illusion,In
1,illusion,In,the
1,In,the,afternoon
1,afternoon,of,a
1,a,certain,summers
1,certain,summers,day
1,summers,day,after
1,day,after,Pearl
1,after,Pearl,grew
1,Pearl,grew,big
1,grew,big,enough
1,big,enough,to
1,enough,to,run
1,to,run,about
1,run,about,she
1,about,she,amused
1,she,amused,herself
1,amused,herself,with
1,herself,with,gathering
1,with,gathering,handfuls
1,gathering,handfuls,of
1,handfuls,of,wildflowers
1,wildflowers,and,flinging
1,and,flinging,them
1,flinging,them,one
1,them,one,by
1,one,by,one
1,by,one,at
1,one,at,her
1,her,mothers,bosom
1,mothers,bosom,dancing
1,bosom,dancing,up
1,dancing,up,and
1,like,a,little
1,a,little,elf
1,little,elf,whenever
1,elf,whenever,she
1,whenever,she,hit
1,she,hit,the
1,hit,the,scarlet
1,scarlet,letter,Hesters
1,letter,Hesters,first
1,Hesters,first,motion
1,first,motion,had
1,motion,had,been
1,been,to,cover
1,to,cover,her
1,cover,her,bosom
1,bosom,with,her
1,with,her,clasped
1,her,clasped,hands
1,clasped,hands,But
1,hands,But,whether
1,But,whether,from
1,whether,from,pride
1,from,pride,or
1,pride,or,resignation
1,or,resignation,or
1,resignation,or,a
1,or,a,feeling
1,a,feeling,that
1,feeling,that,her
1,that,her,penance
1,her,penance,might
1,penance,might,best
1,might,best,be
1,best,be,wrought
1,be,wrought,out
1,wrought,out,by
1,out,by,this
1,by,this,unutterable
1,this,unutterable,pain
1,unutterable,pain,she
1,pain,she,resisted
1,she,resisted,the
1,resisted,the,impulse
1,the,impulse,and
1,impulse,and,sat
1,and,sat,erect
1,sat,erect,pale
1,erect,pale,as
1,as,death,looking
1,death,looking,sadly
1,looking,sadly,into
1,sadly,into,little
1,into,little,Pearls
1,little,Pearls,wild
1,Pearls,wild,eyes
1,wild,eyes,Still
1,eyes,Still,came
1,Still,came,the
1,came,the,battery
1,the,battery,of
1,battery,of,flowers
1,of,flowers,almost
1,flowers,almost,invariably
1,almost,invariably,hitting
1,invariably,hitting,the
1,hitting,the,mark
1,the,mark,and
1,mark,and,covering
1,and,covering,the
1,covering,the,mothers
1,the,mothers,breast
1,mothers,breast,with
1,breast,with,hurts
1,with,hurts,for
1,hurts,for,which
1,which,she,could
1,she,could,find
1,could,find,no
1,find,no,balm
1,no,balm,in
1,balm,in,this
1,this,world,nor
1,world,nor,knew
1,nor,knew,how
1,how,to,seek
1,to,seek,it
1,seek,it,in
1,it,in,another
1,in,another,At
1,another,At,last
1,At,last,her
1,last,her,shot
1,her,shot,being
1,shot,being,all
1,being,all,expended
1,all,expended,the
1,expended,the,child
1,the,child,stood
1,child,stood,still
1,stood,still,and
1,still,and,gazed
1,and,gazed,at
1,gazed,at,Hester
1,at,Hester,with
1,Hester,with,that
1,with,that,little
1,that,little,laughing
1,little,laughing,image
1,laughing,image,of
1,of,a,fiend
1,a,fiend,peeping
1,fiend,peeping,outor
1,peeping,outor,whether
1,outor,whether,it
1,whether,it,peeped
1,it,peeped,or
1,peeped,or,no
1,or,no,her
1,no,her,mother
1,her,mother,so
1,mother,so,imagined
1,so,imagined,itfrom
1,imagined,itfrom,the
1,itfrom,the,unsearchable
1,the,unsearchable,abyss
1,unsearchable,abyss,of
1,abyss,of,her
1,of,her,black
1,black,eyes,Child
1,eyes,Child,what
1,Child,what,art
1,what,art,thou
1,art,thou,cried
1,thou,cried,the
1,cried,the,mother
1,the,mother,O
1,mother,O,I
1,O,I,am
1,I,am,your
1,am,your,little
1,your,little,Pearl
1,child,But,while
1,But,while,she
1,while,she,said
1,said,it,Pearl
1,it,Pearl,laughed
1,laughed,and,began
1,and,began,to
1,to,dance,up
1,dance,up,and
1,and,down,with
1,down,with,the
1,with,the,humorsome
1,the,humorsome,gesticulation
1,humorsome,gesticulation,of
1,gesticulation,of,a
1,a,little,imp
1,little,imp,whose
1,imp,whose,next
1,whose,next,freak
1,next,freak,might
1,freak,might,be
1,might,be,to
1,be,to,fly
1,to,fly,up
1,fly,up,the
1,up,the,chimney
1,the,chimney,Art
1,chimney,Art,thou
1,Art,thou,my
1,thou,my,child
1,my,child,in
1,child,in,very
1,very,truth,asked
1,truth,asked,Hester
1,asked,Hester,Nor
1,Hester,Nor,did
1,Nor,did,she
1,did,she,put
1,she,put,the
1,put,the,question
1,the,question,altogether
1,question,altogether,idly
1,altogether,idly,but
1,idly,but,for
1,but,for,the
1,for,the,moment
1,the,moment,with
1,moment,with,a
1,with,a,portion
1,portion,of,genuine
1,of,genuine,earnestness
1,genuine,earnestness,for
1,earnestness,for,such
1,for,such,was
1,such,was,Pearls
1,was,Pearls,wonderful
1,Pearls,wonderful,intelligence
1,wonderful,intelligence,that
